"X","group","key","count"
10903,"ASO_GF","Gene_10903",0.0191998
10904,"ASO_GF","Gene_10904",0
10905,"ASO_GF","Gene_10905",9.90373
10906,"ASO_GF","Gene_10906",107.7825
10907,"ASO_GF","Gene_10907",226.9565
10908,"ASO_GF","Gene_10908",38.7561
10909,"ASO_GF","Gene_10909",3.43885
10910,"ASO_GF","Gene_10910",24.05725
10911,"ASO_GF","Gene_10911",0.15415045
10912,"ASO_GF","Gene_10912",0.3613885
10913,"ASO_GF","Gene_10913",21.724
10914,"ASO_GF","Gene_10914",1.030568
10915,"ASO_GF","Gene_10915",0.1015481
10916,"ASO_GF","Gene_10916",0
10917,"ASO_GF","Gene_10917",0.713245
10918,"ASO_GF","Gene_10918",0.1157395
10919,"ASO_GF","Gene_10919",4.99834
10920,"ASO_GF","Gene_10920",6.931135
10921,"ASO_GF","Gene_10921",3.15438
10922,"ASO_GF","Gene_10922",0
10923,"ASO_GF","Gene_10923",28.96605
10924,"ASO_GF","Gene_10924",4.43526
10925,"ASO_GF","Gene_10925",0
10926,"ASO_GF","Gene_10926",0
10927,"ASO_GF","Gene_10927",0
10928,"ASO_GF","Gene_10928",0
10929,"ASO_GF","Gene_10929",0
10930,"ASO_GF","Gene_10930",5.41392
10931,"ASO_GF","Gene_10931",5.310295
10932,"ASO_GF","Gene_10932",3.56683
10933,"ASO_GF","Gene_10933",0.515227
10934,"ASO_GF","Gene_10934",1.296355
10935,"ASO_GF","Gene_10935",0.540884
10936,"ASO_GF","Gene_10936",10.7376
10937,"ASO_GF","Gene_10937",26.8486
10938,"ASO_GF","Gene_10938",3.2766
10939,"ASO_GF","Gene_10939",6.385e-08
10940,"ASO_GF","Gene_10940",20.8253
10941,"ASO_GF","Gene_10941",19.4634
10942,"ASO_GF","Gene_10942",1.719375
10943,"ASO_GF","Gene_10943",1.116845
10944,"ASO_GF","Gene_10944",5.058305
10945,"ASO_GF","Gene_10945",5.972815
10946,"ASO_GF","Gene_10946",1.80207
10947,"ASO_GF","Gene_10947",0
10948,"ASO_GF","Gene_10948",5.5702
10949,"ASO_GF","Gene_10949",47.3484
10950,"ASO_GF","Gene_10950",5.56912
10951,"ASO_GF","Gene_10951",1.46595
10952,"ASO_GF","Gene_10952",9.29013
10953,"ASO_GF","Gene_10953",0
10954,"ASO_GF","Gene_10954",10.2095
10955,"ASO_GF","Gene_10955",3.709535
10956,"ASO_GF","Gene_10956",7.356535
10957,"ASO_GF","Gene_10957",10.64676
10958,"ASO_GF","Gene_10958",3.721695
10959,"ASO_GF","Gene_10959",0.12809
10960,"ASO_GF","Gene_10960",15.72225
10961,"ASO_GF","Gene_10961",26.6999
10962,"ASO_GF","Gene_10962",4.081475
10963,"ASO_GF","Gene_10963",0.732972
10964,"ASO_GF","Gene_10964",3.20045
10965,"ASO_GF","Gene_10965",6.069195
10966,"ASO_GF","Gene_10966",14.2181
10967,"ASO_GF","Gene_10967",3.812085
10968,"ASO_GF","Gene_10968",20.53295
10969,"ASO_GF","Gene_10969",30.7926
10970,"ASO_GF","Gene_10970",2.26493
10971,"ASO_GF","Gene_10971",12.1797
10972,"ASO_GF","Gene_10972",0.572436
10973,"ASO_GF","Gene_10973",0.514117
10974,"ASO_GF","Gene_10974",0.705394
10975,"ASO_GF","Gene_10975",0.376942
10976,"ASO_GF","Gene_10976",0
10977,"ASO_GF","Gene_10977",2.85039
10978,"ASO_GF","Gene_10978",1.96236
10979,"ASO_GF","Gene_10979",4.367495
10980,"ASO_GF","Gene_10980",3.86289
10981,"ASO_GF","Gene_10981",7.317065
10982,"ASO_GF","Gene_10982",0
10983,"ASO_GF","Gene_10983",19.5608
10984,"ASO_GF","Gene_10984",2.07059
10985,"ASO_GF","Gene_10985",3.5217
10986,"ASO_GF","Gene_10986",11.22325
10987,"ASO_GF","Gene_10987",3.339535
10988,"ASO_GF","Gene_10988",4.820675
10989,"ASO_GF","Gene_10989",6.47314
10990,"ASO_GF","Gene_10990",5.921725
10991,"ASO_GF","Gene_10991",3.741245
10992,"ASO_GF","Gene_10992",5.479335
10993,"ASO_GF","Gene_10993",0
10994,"ASO_GF","Gene_10994",1.41853
10995,"ASO_GF","Gene_10995",4.837055
10996,"ASO_GF","Gene_10996",1.166715
10997,"ASO_GF","Gene_10997",9.236855
10998,"ASO_GF","Gene_10998",5.414005
10999,"ASO_GF","Gene_10999",0
11000,"ASO_GF","Gene_11000",0
11001,"ASO_GF","Gene_11001",8.29425
11002,"ASO_GF","Gene_11002",4.337375
11003,"ASO_GF","Gene_11003",2.246315
11004,"ASO_GF","Gene_11004",0.1415735
11005,"ASO_GF","Gene_11005",3.678645
11006,"ASO_GF","Gene_11006",1.089125
11007,"ASO_GF","Gene_11007",9.70415
11008,"ASO_GF","Gene_11008",17.98955
11009,"ASO_GF","Gene_11009",0
11010,"ASO_GF","Gene_11010",6.06475
11011,"ASO_GF","Gene_11011",0.3198165
11012,"ASO_GF","Gene_11012",12.89845
11013,"ASO_GF","Gene_11013",2.127575
11014,"ASO_GF","Gene_11014",6.60679
11015,"ASO_GF","Gene_11015",0
11016,"ASO_GF","Gene_11016",21.3
11017,"ASO_GF","Gene_11017",28.86525
11018,"ASO_GF","Gene_11018",3.398495
11019,"ASO_GF","Gene_11019",8.238005
11020,"ASO_GF","Gene_11020",0.723663
11021,"ASO_GF","Gene_11021",9.63197
11022,"ASO_GF","Gene_11022",1.923675
11023,"ASO_GF","Gene_11023",2.887235
11024,"ASO_GF","Gene_11024",3.139945
11025,"ASO_GF","Gene_11025",0.981772
11026,"ASO_GF","Gene_11026",39.4427
11027,"ASO_GF","Gene_11027",1.011968
11028,"ASO_GF","Gene_11028",0
11029,"ASO_GF","Gene_11029",0
11030,"ASO_GF","Gene_11030",2.22504
11031,"ASO_GF","Gene_11031",0
11032,"ASO_GF","Gene_11032",0
11033,"ASO_GF","Gene_11033",0.36912
11034,"ASO_GF","Gene_11034",1.83597
11035,"ASO_GF","Gene_11035",0
11036,"ASO_GF","Gene_11036",0.1417815
11037,"ASO_GF","Gene_11037",0.057744
11038,"ASO_GF","Gene_11038",0
11039,"ASO_GF","Gene_11039",6.25814
11040,"ASO_GF","Gene_11040",0.6534215
11041,"ASO_GF","Gene_11041",6.647955
11042,"ASO_GF","Gene_11042",0.3503045
11043,"ASO_GF","Gene_11043",0.4589255
11044,"ASO_GF","Gene_11044",0
11045,"ASO_GF","Gene_11045",4.603765
11046,"ASO_GF","Gene_11046",0.033271
11047,"ASO_GF","Gene_11047",4.4047
11048,"ASO_GF","Gene_11048",66.32345
11049,"ASO_GF","Gene_11049",13.12135
11050,"ASO_GF","Gene_11050",10.81655
11051,"ASO_GF","Gene_11051",0
11052,"ASO_GF","Gene_11052",2.95154
11053,"ASO_GF","Gene_11053",1.96265
11054,"ASO_GF","Gene_11054",1.380775
11055,"ASO_GF","Gene_11055",0.6857955
11056,"ASO_GF","Gene_11056",0.3876625
11057,"ASO_GF","Gene_11057",0.1087859
11058,"ASO_GF","Gene_11058",2.93314
11059,"ASO_GF","Gene_11059",3.835295
11060,"ASO_GF","Gene_11060",8.808215
11061,"ASO_GF","Gene_11061",81.43055
11062,"ASO_GF","Gene_11062",0
11063,"ASO_GF","Gene_11063",1.363005
11064,"ASO_GF","Gene_11064",1.0111545
11065,"ASO_GF","Gene_11065",3.2844
11066,"ASO_GF","Gene_11066",29.39665
11067,"ASO_GF","Gene_11067",0.4810975
11068,"ASO_GF","Gene_11068",0
11069,"ASO_GF","Gene_11069",0.70122
11070,"ASO_GF","Gene_11070",0
11071,"ASO_GF","Gene_11071",0
11072,"ASO_GF","Gene_11072",0
11073,"ASO_GF","Gene_11073",27.28935
11074,"ASO_GF","Gene_11074",3.20948
11075,"ASO_GF","Gene_11075",0.05099
11076,"ASO_GF","Gene_11076",0
11077,"ASO_GF","Gene_11077",2.15049
11078,"ASO_GF","Gene_11078",0.3887685
11079,"ASO_GF","Gene_11079",0
11080,"ASO_GF","Gene_11080",27.4041
11081,"ASO_GF","Gene_11081",0.2425055
11082,"ASO_GF","Gene_11082",1.233355
11083,"ASO_GF","Gene_11083",0
11084,"ASO_GF","Gene_11084",18.16435
11085,"ASO_GF","Gene_11085",5.388795
11086,"ASO_GF","Gene_11086",0.695475
11087,"ASO_GF","Gene_11087",4.21101
11088,"ASO_GF","Gene_11088",1.28471
11089,"ASO_GF","Gene_11089",1.09305
11090,"ASO_GF","Gene_11090",0
11091,"ASO_GF","Gene_11091",0
11092,"ASO_GF","Gene_11092",6.887905
11093,"ASO_GF","Gene_11093",44.85985
11094,"ASO_GF","Gene_11094",1.221845
11095,"ASO_GF","Gene_11095",0
11096,"ASO_GF","Gene_11096",5.019945
11097,"ASO_GF","Gene_11097",0.0489696
11098,"ASO_GF","Gene_11098",0.3308965
11099,"ASO_GF","Gene_11099",2.789195
11100,"ASO_GF","Gene_11100",0.5671935
11101,"ASO_GF","Gene_11101",1.70088
11102,"ASO_GF","Gene_11102",2.46733
11103,"ASO_GF","Gene_11103",0.1680455
11104,"ASO_GF","Gene_11104",14.811
11105,"ASO_GF","Gene_11105",0
11106,"ASO_GF","Gene_11106",0
11107,"ASO_GF","Gene_11107",32.8333
11108,"ASO_GF","Gene_11108",2.420005
11109,"ASO_GF","Gene_11109",0.1931465
11110,"ASO_GF","Gene_11110",4.08262
11111,"ASO_GF","Gene_11111",0.263403
11112,"ASO_GF","Gene_11112",18.5626
11113,"ASO_GF","Gene_11113",13.82045
11114,"ASO_GF","Gene_11114",0.751575
11115,"ASO_GF","Gene_11115",0.3832815
11116,"ASO_GF","Gene_11116",38.9627
11117,"ASO_GF","Gene_11117",1.32901
11118,"ASO_GF","Gene_11118",0
11119,"ASO_GF","Gene_11119",9.378555
11120,"ASO_GF","Gene_11120",1.054524
11121,"ASO_GF","Gene_11121",0.9671335
11122,"ASO_GF","Gene_11122",4.97374
11123,"ASO_GF","Gene_11123",8.85936
11124,"ASO_GF","Gene_11124",1.2589
11125,"ASO_GF","Gene_11125",3.201365
11126,"ASO_GF","Gene_11126",0.614464
11127,"ASO_GF","Gene_11127",4.114355
11128,"ASO_GF","Gene_11128",1.67483
11129,"ASO_GF","Gene_11129",0.5936755
11130,"ASO_GF","Gene_11130",3.946265
11131,"ASO_GF","Gene_11131",36.8289
11132,"ASO_GF","Gene_11132",6.65174
11133,"ASO_GF","Gene_11133",0
11134,"ASO_GF","Gene_11134",0
11135,"ASO_GF","Gene_11135",4.9219
11136,"ASO_GF","Gene_11136",0.3459475
11137,"ASO_GF","Gene_11137",4.660115
11138,"ASO_GF","Gene_11138",2.189405
11139,"ASO_GF","Gene_11139",3.52284
11140,"ASO_GF","Gene_11140",0.7419355
11141,"ASO_GF","Gene_11141",3.80017
11142,"ASO_GF","Gene_11142",2.687435
11143,"ASO_GF","Gene_11143",1.93756
11144,"ASO_GF","Gene_11144",1.66189
11145,"ASO_GF","Gene_11145",4.92762
11146,"ASO_GF","Gene_11146",7.78974
11147,"ASO_GF","Gene_11147",2.148985
11148,"ASO_GF","Gene_11148",3.433035
11149,"ASO_GF","Gene_11149",1.672705
11150,"ASO_GF","Gene_11150",0.636525
11151,"ASO_GF","Gene_11151",6.1251
11152,"ASO_GF","Gene_11152",0.1818135
11153,"ASO_GF","Gene_11153",0.6154495
11154,"ASO_GF","Gene_11154",7.174205
11155,"ASO_GF","Gene_11155",13.50235
11156,"ASO_GF","Gene_11156",0
11157,"ASO_GF","Gene_11157",0
11158,"ASO_GF","Gene_11158",0.6920615
11159,"ASO_GF","Gene_11159",0
11160,"ASO_GF","Gene_11160",0
11161,"ASO_GF","Gene_11161",0
11162,"ASO_GF","Gene_11162",0
11163,"ASO_GF","Gene_11163",14.81005
11164,"ASO_GF","Gene_11164",4.35715
11165,"ASO_GF","Gene_11165",26.44305
11166,"ASO_GF","Gene_11166",2.104105
11167,"ASO_GF","Gene_11167",0.3292655
11168,"ASO_GF","Gene_11168",5.438715
11169,"ASO_GF","Gene_11169",9.10359
11170,"ASO_GF","Gene_11170",1.80609
11171,"ASO_GF","Gene_11171",0
11172,"ASO_GF","Gene_11172",1.43511
11173,"ASO_GF","Gene_11173",0.23821375
11174,"ASO_GF","Gene_11174",0.0928541
11175,"ASO_GF","Gene_11175",1.921285
11176,"ASO_GF","Gene_11176",0.923994
11177,"ASO_GF","Gene_11177",0
11178,"ASO_GF","Gene_11178",0.8358855
11179,"ASO_GF","Gene_11179",0.4118575
11180,"ASO_GF","Gene_11180",0
11181,"ASO_GF","Gene_11181",0
11182,"ASO_GF","Gene_11182",30.0376
11183,"ASO_GF","Gene_11183",26.4357
11184,"ASO_GF","Gene_11184",21.0338
11185,"ASO_GF","Gene_11185",3.13284
11186,"ASO_GF","Gene_11186",0.1963665
11187,"ASO_GF","Gene_11187",0.208733
11188,"ASO_GF","Gene_11188",26.2067
11189,"ASO_GF","Gene_11189",0.636647
11190,"ASO_GF","Gene_11190",1.15439
11191,"ASO_GF","Gene_11191",0.309707
11192,"ASO_GF","Gene_11192",0.67361
11193,"ASO_GF","Gene_11193",0.406815
11194,"ASO_GF","Gene_11194",0.23323
11195,"ASO_GF","Gene_11195",0.618924
11196,"ASO_GF","Gene_11196",27.20665
11197,"ASO_GF","Gene_11197",0
11198,"ASO_GF","Gene_11198",0
11199,"ASO_GF","Gene_11199",350.004
11200,"ASO_GF","Gene_11200",9.763105
11201,"ASO_GF","Gene_11201",0.8863215
11202,"ASO_GF","Gene_11202",0
11203,"ASO_GF","Gene_11203",0
11204,"ASO_GF","Gene_11204",65.9675
11205,"ASO_GF","Gene_11205",45.5524
11206,"ASO_GF","Gene_11206",38.8389
11207,"ASO_GF","Gene_11207",0.3090905
11208,"ASO_GF","Gene_11208",0.16482
11209,"ASO_GF","Gene_11209",0.7653255
11210,"ASO_GF","Gene_11210",32.1478
11211,"ASO_GF","Gene_11211",0.03688055
11212,"ASO_GF","Gene_11212",16.64265
11213,"ASO_GF","Gene_11213",4.1051
11214,"ASO_GF","Gene_11214",0.1589245
11215,"ASO_GF","Gene_11215",9.374665
11216,"ASO_GF","Gene_11216",0
11217,"ASO_GF","Gene_11217",0
11218,"ASO_GF","Gene_11218",0
11219,"ASO_GF","Gene_11219",0.09920045
11220,"ASO_GF","Gene_11220",2.027265
11221,"ASO_GF","Gene_11221",0
11222,"ASO_GF","Gene_11222",0
11223,"ASO_GF","Gene_11223",0.3889895
11224,"ASO_GF","Gene_11224",1.231985
11225,"ASO_GF","Gene_11225",5.587185
11226,"ASO_GF","Gene_11226",10.65735
11227,"ASO_GF","Gene_11227",0.315287
11228,"ASO_GF","Gene_11228",0
11229,"ASO_GF","Gene_11229",79.26065
11230,"ASO_GF","Gene_11230",14.95885
11231,"ASO_GF","Gene_11231",1.951165
11232,"ASO_GF","Gene_11232",2.09841
11233,"ASO_GF","Gene_11233",0
11234,"ASO_GF","Gene_11234",3.397145
11235,"ASO_GF","Gene_11235",0.2205095
11236,"ASO_GF","Gene_11236",2.49729
11237,"ASO_GF","Gene_11237",11.3896
11238,"ASO_GF","Gene_11238",0.78826
11239,"ASO_GF","Gene_11239",1.2768555
11240,"ASO_GF","Gene_11240",10.026985
11241,"ASO_GF","Gene_11241",0
11242,"ASO_GF","Gene_11242",2.741005
11243,"ASO_GF","Gene_11243",5.053655
11244,"ASO_GF","Gene_11244",2.93245
11245,"ASO_GF","Gene_11245",14.2641
11246,"ASO_GF","Gene_11246",8.07006
11247,"ASO_GF","Gene_11247",17.6104
11248,"ASO_GF","Gene_11248",0.4761105
11249,"ASO_GF","Gene_11249",68.9332
11250,"ASO_GF","Gene_11250",1.0716145
11251,"ASO_GF","Gene_11251",3.30765
11252,"ASO_GF","Gene_11252",29.25835
11253,"ASO_GF","Gene_11253",8.23302
11254,"ASO_GF","Gene_11254",2.671685
11255,"ASO_GF","Gene_11255",0.0892499
11256,"ASO_GF","Gene_11256",0
11257,"ASO_GF","Gene_11257",0.862236
11258,"ASO_GF","Gene_11258",1.987195
11259,"ASO_GF","Gene_11259",5.862745
11260,"ASO_GF","Gene_11260",1.28494
11261,"ASO_GF","Gene_11261",0
11262,"ASO_GF","Gene_11262",1.748575
11263,"ASO_GF","Gene_11263",3.72079
11264,"ASO_GF","Gene_11264",29.0826
11265,"ASO_GF","Gene_11265",0.2574495
11266,"ASO_GF","Gene_11266",0.301349
11267,"ASO_GF","Gene_11267",1.256705
11268,"ASO_GF","Gene_11268",1.57467
11269,"ASO_GF","Gene_11269",23.8474
11270,"ASO_GF","Gene_11270",1.0061565
11271,"ASO_GF","Gene_11271",1.604085
11272,"ASO_GF","Gene_11272",5.19204
11273,"ASO_GF","Gene_11273",5.4938
11274,"ASO_GF","Gene_11274",4.60095
11275,"ASO_GF","Gene_11275",0.5584115
11276,"ASO_GF","Gene_11276",5.57152
11277,"ASO_GF","Gene_11277",2.759215
11278,"ASO_GF","Gene_11278",1.164285
11279,"ASO_GF","Gene_11279",0
11280,"ASO_GF","Gene_11280",0
11281,"ASO_GF","Gene_11281",0.264025
11282,"ASO_GF","Gene_11282",4.032575
11283,"ASO_GF","Gene_11283",0
11284,"ASO_GF","Gene_11284",0
11285,"ASO_GF","Gene_11285",0.1340165
11286,"ASO_GF","Gene_11286",0.233918
11287,"ASO_GF","Gene_11287",0
11288,"ASO_GF","Gene_11288",0.9073755
11289,"ASO_GF","Gene_11289",1.73367
11290,"ASO_GF","Gene_11290",5.507525
11291,"ASO_GF","Gene_11291",0.599424
11292,"ASO_GF","Gene_11292",2.876635
11293,"ASO_GF","Gene_11293",0
11294,"ASO_GF","Gene_11294",9.82365
11295,"ASO_GF","Gene_11295",4.63131
11296,"ASO_GF","Gene_11296",10.3616
11297,"ASO_GF","Gene_11297",0
11298,"ASO_GF","Gene_11298",0
11299,"ASO_GF","Gene_11299",0
11300,"ASO_GF","Gene_11300",0
11301,"ASO_GF","Gene_11301",0
11302,"ASO_GF","Gene_11302",0.316713
11303,"ASO_GF","Gene_11303",0
11304,"ASO_GF","Gene_11304",0
11305,"ASO_GF","Gene_11305",0
11306,"ASO_GF","Gene_11306",0
11307,"ASO_GF","Gene_11307",0
11308,"ASO_GF","Gene_11308",0
11309,"ASO_GF","Gene_11309",0
11310,"ASO_GF","Gene_11310",0
11311,"ASO_GF","Gene_11311",0
11312,"ASO_GF","Gene_11312",0
11313,"ASO_GF","Gene_11313",0
11314,"ASO_GF","Gene_11314",0
11315,"ASO_GF","Gene_11315",7.643285
11316,"ASO_GF","Gene_11316",0
11317,"ASO_GF","Gene_11317",0
11318,"ASO_GF","Gene_11318",0
11319,"ASO_GF","Gene_11319",0
11320,"ASO_GF","Gene_11320",1.631225
11321,"ASO_GF","Gene_11321",0.450054
11322,"ASO_GF","Gene_11322",0.6877565
11323,"ASO_GF","Gene_11323",0.2888035
11324,"ASO_GF","Gene_11324",0.4145205
11325,"ASO_GF","Gene_11325",0
11326,"ASO_GF","Gene_11326",0.2184595
11327,"ASO_GF","Gene_11327",0
11328,"ASO_GF","Gene_11328",0
11329,"ASO_GF","Gene_11329",0
11330,"ASO_GF","Gene_11330",0
11331,"ASO_GF","Gene_11331",0
11332,"ASO_GF","Gene_11332",0
11333,"ASO_GF","Gene_11333",0
11334,"ASO_GF","Gene_11334",0
11335,"ASO_GF","Gene_11335",0
11336,"ASO_GF","Gene_11336",0
11337,"ASO_GF","Gene_11337",0
11338,"ASO_GF","Gene_11338",0
11339,"ASO_GF","Gene_11339",0
11340,"ASO_GF","Gene_11340",0
11341,"ASO_GF","Gene_11341",0
11342,"ASO_GF","Gene_11342",0
11343,"ASO_GF","Gene_11343",0
11344,"ASO_GF","Gene_11344",0
11345,"ASO_GF","Gene_11345",0
11346,"ASO_GF","Gene_11346",0
11347,"ASO_GF","Gene_11347",0
11348,"ASO_GF","Gene_11348",0
11349,"ASO_GF","Gene_11349",0
11350,"ASO_GF","Gene_11350",0
11351,"ASO_GF","Gene_11351",0
11352,"ASO_GF","Gene_11352",0
11353,"ASO_GF","Gene_11353",0
11354,"ASO_GF","Gene_11354",0
11355,"ASO_GF","Gene_11355",0
11356,"ASO_GF","Gene_11356",0
11357,"ASO_GF","Gene_11357",0
11358,"ASO_GF","Gene_11358",0
11359,"ASO_GF","Gene_11359",0.2120065
11360,"ASO_GF","Gene_11360",0
11361,"ASO_GF","Gene_11361",0
11362,"ASO_GF","Gene_11362",5.49223
11363,"ASO_GF","Gene_11363",0.5116925
11364,"ASO_GF","Gene_11364",3.52997
11365,"ASO_GF","Gene_11365",1.13224
11366,"ASO_GF","Gene_11366",20.72885
11367,"ASO_GF","Gene_11367",0
11368,"ASO_GF","Gene_11368",2.341255
11369,"ASO_GF","Gene_11369",0
11370,"ASO_GF","Gene_11370",0
11371,"ASO_GF","Gene_11371",4.306895
11372,"ASO_GF","Gene_11372",0.1193165
11373,"ASO_GF","Gene_11373",0.02314565
11374,"ASO_GF","Gene_11374",9.541795
11375,"ASO_GF","Gene_11375",9.056725
11376,"ASO_GF","Gene_11376",21.9067
11377,"ASO_GF","Gene_11377",10.589455
11378,"ASO_GF","Gene_11378",2.157915
11379,"ASO_GF","Gene_11379",0
11380,"ASO_GF","Gene_11380",6.327185
11381,"ASO_GF","Gene_11381",0
11382,"ASO_GF","Gene_11382",3.43228
11383,"ASO_GF","Gene_11383",19.44155
11384,"ASO_GF","Gene_11384",0.6487465
11385,"ASO_GF","Gene_11385",8.651245
11386,"ASO_GF","Gene_11386",0.4466465
11387,"ASO_GF","Gene_11387",2.704995
11388,"ASO_GF","Gene_11388",3.107955
11389,"ASO_GF","Gene_11389",1.93302
11390,"ASO_GF","Gene_11390",7.155
11391,"ASO_GF","Gene_11391",0.138002
11392,"ASO_GF","Gene_11392",6.221075
11393,"ASO_GF","Gene_11393",1.0893705
11394,"ASO_GF","Gene_11394",0
11395,"ASO_GF","Gene_11395",0
11396,"ASO_GF","Gene_11396",0
11397,"ASO_GF","Gene_11397",0
11398,"ASO_GF","Gene_11398",0.059707
11399,"ASO_GF","Gene_11399",0.485929
11400,"ASO_GF","Gene_11400",0
11401,"ASO_GF","Gene_11401",0
11402,"ASO_GF","Gene_11402",0
11403,"ASO_GF","Gene_11403",3.370395
11404,"ASO_GF","Gene_11404",0
11405,"ASO_GF","Gene_11405",0
11406,"ASO_GF","Gene_11406",0
11407,"ASO_GF","Gene_11407",0.0326074
11408,"ASO_GF","Gene_11408",0
11409,"ASO_GF","Gene_11409",0
11410,"ASO_GF","Gene_11410",0
11411,"ASO_GF","Gene_11411",0
11412,"ASO_GF","Gene_11412",0
11413,"ASO_GF","Gene_11413",0
11414,"ASO_GF","Gene_11414",0
11415,"ASO_GF","Gene_11415",0
11416,"ASO_GF","Gene_11416",0
11417,"ASO_GF","Gene_11417",0
11418,"ASO_GF","Gene_11418",0
11419,"ASO_GF","Gene_11419",0
11420,"ASO_GF","Gene_11420",0
11421,"ASO_GF","Gene_11421",0
11422,"ASO_GF","Gene_11422",0
11423,"ASO_GF","Gene_11423",0
11424,"ASO_GF","Gene_11424",0
11425,"ASO_GF","Gene_11425",0
11426,"ASO_GF","Gene_11426",0
11427,"ASO_GF","Gene_11427",0.04005255
11428,"ASO_GF","Gene_11428",0
11429,"ASO_GF","Gene_11429",0.0510125
11430,"ASO_GF","Gene_11430",0
11431,"ASO_GF","Gene_11431",0
11432,"ASO_GF","Gene_11432",0
11433,"ASO_GF","Gene_11433",0
11434,"ASO_GF","Gene_11434",0.829536
11435,"ASO_GF","Gene_11435",0
11436,"ASO_GF","Gene_11436",0
11437,"ASO_GF","Gene_11437",0
11438,"ASO_GF","Gene_11438",0
11439,"ASO_GF","Gene_11439",0
11440,"ASO_GF","Gene_11440",0
11441,"ASO_GF","Gene_11441",0
11442,"ASO_GF","Gene_11442",3.530775
11443,"ASO_GF","Gene_11443",0
11444,"ASO_GF","Gene_11444",0
11445,"ASO_GF","Gene_11445",0
11446,"ASO_GF","Gene_11446",0
11447,"ASO_GF","Gene_11447",0
11448,"ASO_GF","Gene_11448",0
11449,"ASO_GF","Gene_11449",0
11450,"ASO_GF","Gene_11450",0
11451,"ASO_GF","Gene_11451",0
11452,"ASO_GF","Gene_11452",0
11453,"ASO_GF","Gene_11453",0
11454,"ASO_GF","Gene_11454",0
11455,"ASO_GF","Gene_11455",0
11456,"ASO_GF","Gene_11456",0
11457,"ASO_GF","Gene_11457",0
11458,"ASO_GF","Gene_11458",0
11459,"ASO_GF","Gene_11459",0
11460,"ASO_GF","Gene_11460",0
11461,"ASO_GF","Gene_11461",0
11462,"ASO_GF","Gene_11462",0
11463,"ASO_GF","Gene_11463",0
11464,"ASO_GF","Gene_11464",0
11465,"ASO_GF","Gene_11465",0
11466,"ASO_GF","Gene_11466",0
11467,"ASO_GF","Gene_11467",0
11468,"ASO_GF","Gene_11468",0
11469,"ASO_GF","Gene_11469",0
11470,"ASO_GF","Gene_11470",0
11471,"ASO_GF","Gene_11471",0
11472,"ASO_GF","Gene_11472",0
11473,"ASO_GF","Gene_11473",0
11474,"ASO_GF","Gene_11474",0
11475,"ASO_GF","Gene_11475",0
11476,"ASO_GF","Gene_11476",0
11477,"ASO_GF","Gene_11477",0
11478,"ASO_GF","Gene_11478",0
11479,"ASO_GF","Gene_11479",0
11480,"ASO_GF","Gene_11480",0
11481,"ASO_GF","Gene_11481",0
11482,"ASO_GF","Gene_11482",0
11483,"ASO_GF","Gene_11483",0
11484,"ASO_GF","Gene_11484",0
11485,"ASO_GF","Gene_11485",0
11486,"ASO_GF","Gene_11486",0
11487,"ASO_GF","Gene_11487",0
11488,"ASO_GF","Gene_11488",0
11489,"ASO_GF","Gene_11489",0
11490,"ASO_GF","Gene_11490",0
11491,"ASO_GF","Gene_11491",0
11492,"ASO_GF","Gene_11492",0
11493,"ASO_GF","Gene_11493",0
11494,"ASO_GF","Gene_11494",0
11495,"ASO_GF","Gene_11495",0
11496,"ASO_GF","Gene_11496",121.0295
11497,"ASO_GF","Gene_11497",0
11498,"ASO_GF","Gene_11498",0
11499,"ASO_GF","Gene_11499",0.04485255
11500,"ASO_GF","Gene_11500",0.2859385
11501,"ASO_GF","Gene_11501",2.206505
11502,"ASO_GF","Gene_11502",37.7672
11503,"ASO_GF","Gene_11503",3.45613
11504,"ASO_GF","Gene_11504",0.3896295
11505,"ASO_GF","Gene_11505",0.0879223
11506,"ASO_GF","Gene_11506",5.5631
11507,"ASO_GF","Gene_11507",0.143639
11508,"ASO_GF","Gene_11508",1.478155
11509,"ASO_GF","Gene_11509",0.3525055
11510,"ASO_GF","Gene_11510",0
11511,"ASO_GF","Gene_11511",3.705365
11512,"ASO_GF","Gene_11512",2.305645
11513,"ASO_GF","Gene_11513",0.4001485
11514,"ASO_GF","Gene_11514",0
11515,"ASO_GF","Gene_11515",0
11516,"ASO_GF","Gene_11516",0
11517,"ASO_GF","Gene_11517",0
11518,"ASO_GF","Gene_11518",0
11519,"ASO_GF","Gene_11519",0.7538425
11520,"ASO_GF","Gene_11520",0
11521,"ASO_GF","Gene_11521",0
11522,"ASO_GF","Gene_11522",0
11523,"ASO_GF","Gene_11523",0
11524,"ASO_GF","Gene_11524",26.62805
11525,"ASO_GF","Gene_11525",0
11526,"ASO_GF","Gene_11526",0
11527,"ASO_GF","Gene_11527",0
11528,"ASO_GF","Gene_11528",0
11529,"ASO_GF","Gene_11529",2.503455
11530,"ASO_GF","Gene_11530",0
11531,"ASO_GF","Gene_11531",0
11532,"ASO_GF","Gene_11532",0
11533,"ASO_GF","Gene_11533",0
11534,"ASO_GF","Gene_11534",2.18881
11535,"ASO_GF","Gene_11535",0
11536,"ASO_GF","Gene_11536",0
11537,"ASO_GF","Gene_11537",8.250645
11538,"ASO_GF","Gene_11538",0.6082755
11539,"ASO_GF","Gene_11539",0
